url,rate,pub,title
https://book.douban.com/subject/26598807/,9,"
        
  
  [美] 约翰·斯坦贝克（John Steinbeck） / 李天奇 / 上海文艺出版社 / 2016-1-1 / 29.00元

      ","

    人鼠之间


    

  "
https://book.douban.com/subject/1292416/,8.5,"
        
  
  [德] 帕·聚斯金德 / 李清华 / 上海译文出版社 / 2005-5 / 20.00元

      ","

    香水


    
      "
https://book.douban.com/subject/2056749/,8.1,"
        
  
  [美] 奥德丽·尼芬格 / 夏金、安璘 / 人民文学出版社 / 2007-4 / 29.90元

      ","

    时间旅行者的妻子


    

  "
https://book.douban.com/subject/26834481/,8.1,"
        
  
  [日] 京极夏彦 / 王华懋 / 上海人民出版社 / 2017-3-3 / 49.00元

      ","

    百鬼夜行 阳


    

  "
https://book.douban.com/subject/1082518/,7.9,"
        
  
  [美国] J. D. 塞林格 / 施咸荣 / 译林出版社 / 1997-2 / 7.80元

      ","

    麦田里的守望者


    

  "
https://book.douban.com/subject/26431326/,8.9,"
        
  
  [美] 安东尼·多尔 / 高环宇 / 中信出版社 / 2015-8 / 42.00元

      ","

    所有我们看不见的光


    

  "
https://book.douban.com/subject/1336330/,9.3,"
        
  
  [美] 乔治·R. R. 马丁 / 谭光磊、屈畅 / 重庆出版社 / 2005-5 / 68.00元

      ","

    冰与火之歌（卷一）


    
      "
https://book.douban.com/subject/3098548/,7.3,"
        
  
  [爱尔兰] 凯特·汤普森 / 孙张静 / 南海出版公司 / 2008-6 / 22.00元

      ","

    寻找时间的人


    

  "
https://book.douban.com/subject/1040771/,8.2,"
        
  
  [美] 丹·布朗 / 朱振武、吴晟、周元晓 / 上海人民出版社 / 2004-2 / 28.00元

      ","

    达·芬奇密码


    

  "
https://book.douban.com/subject/3311253/,9,"
        
  
  迟子建 / 北京十月文艺出版社 / 2005-12 / 29.00元

      ","

    额尔古纳河右岸


    

  "
https://book.douban.com/subject/26607924/,8.4,"
        
  
  [英] 萨曼·鲁西迪 / 刘凯芳 / 北京燕山出版社 / 2015-9 / 56.00元

      ","

    午夜之子


    

  "
https://book.douban.com/subject/2302217/,8.7,"
        
  
  安·兰德 / 杨格 / 重庆出版社 / 2007-10 / 98.00元

      ","

    阿特拉斯耸耸肩（上下）


    

  "
https://book.douban.com/subject/1013225/,8.3,"
        
  
  [捷克] 米兰·昆德拉 / 袁筱一 / 上海译文出版社 / 2004-5 / 25.00元

      ","

    生活在别处


    

  "
https://book.douban.com/subject/10569619/,8.4,"
        
  
  [美] 乔纳森·弗兰岑 / 缪梅 / 南海出版公司 / 2012-5 / 49.50元

      ","

    自由


    

  "
https://book.douban.com/subject/3391248/,8.6,"
        
  
  [日] 三岛由纪夫 / 唐月梅 / 上海译文出版社 / 2009-1 / 24.00

      ","

    金阁寺


    

  "
https://book.douban.com/subject/25713168/,8.2,"
        
  
  (日)伊坂幸太郎 / 田肖霞 / 南海出版公司 / 2013-10 / 39.50元

      ","

    摩登时代


    
      "
https://book.douban.com/subject/1322455/,8.8,"
        
  
  豆豆 / 作家出版社 / 2005-05-01 / 28.00

      ","

    遥远的救世主


    

  "
https://book.douban.com/subject/27000960/,8.5,"
        
  
  [美] 格雷戈里·马奎尔(Gregory Maguire） / 王林园 / 中信出版社/中信·大方 / 2017-4-20 / 48.00元

      ","

    魔法坏女巫


    
      "
https://book.douban.com/subject/26757657/,8.3,"
        
  
  格非 / 译林出版社 / 2016-7 / 48.00元

      ","

    望春风


    

  "
https://book.douban.com/subject/1119522/,8.4,"
        
  
  艾米莉·勃朗特 / 张扬、张玲 / 人民文学出版社 / 1999-1 / 27.30元

      ","

    呼啸山庄


    

  "
https://book.douban.com/subject/1141406/,8.5,"
        
  
  [英] 夏洛蒂·勃朗特 / 世界图书出版公司 / 2003-11 / 18.00元

      ","

    简爱


    

  "
https://book.douban.com/subject/1085860/,8.9,"
        
  
  大仲马 / 周克希、韩沪麟 / 上海译文出版社 / 1991-12-1 / 43.90元

      ","

    基督山伯爵


    

  "
https://book.douban.com/subject/20392523/,8.5,"
        
  
  [哥伦比亚] 加西亚·马尔克斯 / 陶玉平 / 南海出版公司 / 2013-5 / 19.50元

      ","

    没有人给他写信的上校


    

  "
https://book.douban.com/subject/26935435/,7.9,"
        
  
  胡迁 / 九州出版社 / 2017-1-1 / CNY 35.00

      ","

    大裂


    

  "
https://book.douban.com/subject/1418058/,9.1,"
        
  
  [阿根廷] 博尔赫斯 / 王永年 / 浙江文艺出版社 / 2002-7 / 13.00元

      ","

    小径分岔的花园


    
      "
https://book.douban.com/subject/3769738/,8.8,"
        
  
  [阿根廷] 胡里奥·科塔萨尔 / 范晔 / 人民文学出版社 / 2009-6 / 22.00

      ","

    万火归一


    

  "
https://book.douban.com/subject/1082349/,8.2,"
        
  
  王安忆 / 南海出版公司 / 2003-8 / 22.00元

      ","

    长恨歌


    

  "
https://book.douban.com/subject/1020961/,8.7,"
        
  
  阿城 / 作家出版社 / 1999-10 / 13.00

      ","

    棋王


    

  "
https://book.douban.com/subject/5988558/,8.3,"
        
  
  〔英〕马克?哈登 Mark Haddon / 印姗姗 / 南海出版公司 / 2011-3-1 / 28.00元

      ","

    深夜小狗神秘事件


    

  "
https://book.douban.com/subject/26907173/,8.7,"
        
  
  [西班牙] 乔莫·卡夫雷 / 张雯媛 / 理想国 | 广西师范大学出版社 / 2017-1-1 / 88.00元

      ","

    河流之声


    

  "
https://book.douban.com/subject/1080309/,8.4,"
        
  
  阿来 / 人民文学出版社 / 1998-3-1 / 22.0

      ","

    尘埃落定


    

  "
https://book.douban.com/subject/3432304/,9.1,"
        
  
  阿耐 / 湖北长江出版集团，长江文艺出版社 / 2009年01月 / 118.00元

      ","

    大江东去（共三部）


    

  "
https://book.douban.com/subject/1022060/,8.3,"
        
  
  姜戎 / 长江文艺出版社 / 2004-4 / 32.00元

      ","

    狼图腾


    

  "
https://book.douban.com/subject/25985982/,8.4,"
        
  
  [智利] 罗贝托·波拉尼奥 / 张慧玲 / 上海人民出版社 / 2016-1 / 32.00元

      ","

    遥远的星辰


    

  "
https://book.douban.com/subject/3017857/,8.5,"
        
  
  张爱玲 / 哈尔滨出版社 / 2005年6月 / 13.5元

      ","

    金锁记


    

  "
https://book.douban.com/subject/26628811/,8.7,"
        
  
  [哥伦比亚] 加西亚·马尔克斯 / 陶玉平 / 南海出版公司 / 2015-11-1 / 35.00元

      ","

    世上最美的溺水者


    

  "
https://book.douban.com/subject/26892159/,9.6,"
        
  
  [俄] 维克托·阿斯塔菲耶夫 / 陈淑贤、张大本 / 理想国 | 广西师范大学出版社 / 2017-4 / 49.80

      ","

    树号


    

  "
https://book.douban.com/subject/1830445/,9,"
        
  
  阿城 / 北京燕山出版社 / 2011-3 / 25.00元

      ","

    阿城精选集


    

  "
https://book.douban.com/subject/5363767/,9.2,"
        
  
  刘慈欣 / 重庆出版社 / 2010-11 / 38.00元

      ","

    三体Ⅲ


    
      "
https://book.douban.com/subject/27030334/,9.5,"
        
  
  江凌 / 北京联合出版公司 / 2017-4 / 38.00元

      ","

    请你永远记得我


    

  "
https://book.douban.com/subject/3899039/,8.1,"
        
  
  [法] 妙莉叶·芭贝里 / 史妍、刘阳 / 南京大学出版社 / 2010-02 / 25.00元

      ","

    刺猬的优雅


    

  "
https://book.douban.com/subject/10512236/,8.4,"
        
  
  [西] 玛丽亚·杜埃尼亚斯 / 罗秀 / 南海出版公司 / 2012-3 / 39.50元

      ","

    时间的针脚


    

  "
https://book.douban.com/subject/26945792/,8.6,"
        
  
  [美] 洛里·斯皮尔曼 / 严丽娟 / 九州出版社 / 2017-2 / 39.80元

      ","

    原谅石


    

  "
https://book.douban.com/subject/26756030/,8.3,"
        
  
  [英] 珍妮特·温特森 / 于是 / 未读·北京联合出版公司 / 2016-4 / 49.80元

      ","

    时间之间


    

  "
https://book.douban.com/subject/26394876/,8.8,"
        
  
  [英] 詹姆斯·伍德 / 黄远帆 / 河南大学出版社 / 2015-8-1 / 28.00元

      ","

    小说机杼


    

  "
https://book.douban.com/subject/26766562/,8,"
        
  
  朱岳 / 北京联合出版公司·后浪出版公司 / 2016-8 / 36.00元

      ","

    蒙着眼睛的旅行者


    

  "
https://book.douban.com/subject/5958726/,8,"
        
  
  [意] 保罗·乔尔达诺 / 文铮 / 上海译文出版社 / 2011-3 / 26.00元

      ","

    质数的孤独


    

  "
https://book.douban.com/subject/26356948/,6.8,"
        
  
  [英]克莱儿·麦克福尔 / 付强 / 百花洲文艺出版社 / 2015-6-1 / 36.00

      ","

    摆渡人


    

  "
https://book.douban.com/subject/26803179/,8.4,"
        
  
  双雪涛 / 百花文艺出版社 / 2016-7 / 39.50元

      ","

    平原上的摩西


    

  "
https://book.douban.com/subject/1418686/,8.6,"
        
  
  王小波 / 江苏文艺出版社 / 2005-1 / 28.00元

      ","

    红拂夜奔


    

  "
https://book.douban.com/subject/11535042/,8.4,"
        
  
  安德烈·艾席蒙 / 权景 / 中国友谊出版公司 / 2012-9-10 / 29.80元

      ","

    请以你的名字呼唤我


    

  "
https://book.douban.com/subject/3211779/,8.9,"
        
  
  [日] 东野圭吾 / 刘子倩 / 南海出版公司 / 2008-9 / 28.00

      ","

    嫌疑人X的献身


    

  "
https://book.douban.com/subject/26265745/,8.2,"
        
  
  冶文彪 / 北京联合出版公司 / 2015-1-1 / 49.90元

      ","

    清明上河图密码


    
      "
https://book.douban.com/subject/26580084/,8.7,"
        
  
  [匈] 马洛伊·山多尔 / 余泽民 / 译林出版社 / 2015-11 / 35.00

      ","

    烛烬


    

  "
https://book.douban.com/subject/20473505/,8.8,"
        
  
  [日]中岛敦 / 韩冰、孙志勇 / 中华书局 / 2013-5 / 28

      ","

    山月记


    

  "
https://book.douban.com/subject/26862626/,8,"
        
  
  [美] H.P.洛夫克拉夫特 / 姚向辉 / 浙江文艺出版社 / 2016-11-1 / 68.00元

      ","

    克苏鲁神话


    

  "
https://book.douban.com/subject/5940553/,8.8,"
        
  
  （美）欧文 D.亚隆（Irvin D.Yalom） / 侯维之 / 机械工业出版社 / 2011-1-1 / 36.00元

      ","

    当尼采哭泣


    

  "
https://book.douban.com/subject/10432334/,8.3,"
        
  
  JOJO MOYES / Penguin Books / 2012-1-6 / 78元

      ","

    Me Before You


    

  "
https://book.douban.com/subject/1077492/,8.9,"
        
  
  [俄] 布尔加科夫 / 钱诚 / 人民文学出版社 / 2004-06 / 21.00元

      ","

    大师和玛格丽特


    

  "
https://book.douban.com/subject/1060117/,8.6,"
        
  
  米兰·昆德拉 / 王振孙、郑克鲁 / 上海译文出版社 / 2003-06 / 24.00

      ","

    不朽


    

  "
https://book.douban.com/subject/26732624/,8.2,"
        
  
  [美] 威廉·彼得·布拉蒂 / 姚向辉 / 北京时代华文书局 / 2016-5-16 / 56.00元

      ","

    精神病患


    

  "
https://book.douban.com/subject/3826899/,8.6,"
        
  
  贝蒂·史密斯（Betty Smith) / 方柏林 / 译林出版社 / 2009-7 / 28.00元

      ","

    布鲁克林有棵树


    

  "
https://book.douban.com/subject/26889865/,7.4,"
        
  
  徐晚晴 / 上海文艺出版社 · 豆瓣阅读 / 2016-10 / 29.00

      ","

    我不知道该如何像正常人那样生活


    

  "
https://book.douban.com/subject/26640439/,8.7,"
        
  
  [法] 路易-费迪南·塞利纳 / 金龙格 / 漓江出版社 / 2016-1 / 60.00元

      ","

    死缓


    

  "
https://book.douban.com/subject/4908872/,8.6,"
        
  
  [爱尔兰] 詹姆斯·乔伊斯 / 王逢振 / 上海译文出版社 / 2010-9 / 26.00元

      ","

    都柏林人


    

  "
https://book.douban.com/subject/3006581/,8.9,"
        
  
  [英] 阿加莎?克里斯蒂 / 祁阿红 / 人民文学出版社 / 2008-3 / 19.00

      ","

    无人生还


    

  "
https://book.douban.com/subject/3066477/,9.2,"
        
  
  刘慈欣 / 重庆出版社 / 2008-5 / 32.00

      ","

    三体Ⅱ


    
      "
https://book.douban.com/subject/5920385/,8.2,"
        
  
  [美] 恰克·帕拉尼克 / 景翔 / 吉林出版集团有限责任公司 / 2011-1 / 35.00元

      ","

    肠子


    

  "
https://book.douban.com/subject/2256039/,7.8,"
        
  
  李可 / 陕西师范大学出版社 / 2007-9 / 26.00元

      ","

    杜拉拉升职记


    

  "
https://book.douban.com/subject/4245064/,8.5,"
        
  
  杜鲁门·卡波特 / 夏杪 / 南海出版社 / 2010-1 / 28.00元

      ","

    冷血


    

  "
https://book.douban.com/subject/1017334/,9,"
        
  
  (奥地利)罗伯特·穆齐尔 / 张荣昌 / 作家出版社 / 2001-1 / 60.00元

      ","

    没有个性的人


    

  "
https://book.douban.com/subject/4885241/,8.4,"
        
  
  [日] 村上春树 / 施小炜 / 南海出版公司 / 2010-6 / 36.00元

      ","

    1Q84 BOOK 2


    
      "
https://book.douban.com/subject/21979042/,7.8,"
        
  
  (日)横山秀夫 / 王维幸 / 南海出版公司 / 2013-7 / 28.00

      ","

    半落


    

  "
https://book.douban.com/subject/26938056/,8.8,"
        
  
  [美] 霍默·希卡姆 / 吴勐 / 未读·北京联合出版公司 / 2017-3 / 45.00元

      ","

    带艾伯特回家


    
      "
https://book.douban.com/subject/3259440/,9.1,"
        
  
  [日] 东野圭吾 / 刘姿君 / 南海出版公司 / 2008-9 / 29.80元

      ","

    白夜行


    

  "
https://book.douban.com/subject/20501761/,8.2,"
        
  
  [智利] 罗贝托·波拉尼奥 / 赵德明 / 上海人民出版社 / 2013-4-1 / 45.00元

      ","

    地球上最后的夜晚


    

  "
https://book.douban.com/subject/26787931/,7.6,"
        
  
  [日] 奥田英朗 / 王维幸 / 南海出版公司 / 2016-7 / 35.00元

      ","

    精神科的故事：在游泳池


    

  "
https://book.douban.com/subject/26264967/,8.4,"
        
  
  [美] 艾萨克·阿西莫夫 / 崔正男 / 江苏凤凰文艺出版社 / 2014-12-1 / 39.00元

      ","

    神们自己


    
      "
https://book.douban.com/subject/3183775/,9.2,"
        
  
  老舍 / 北京十月文艺出版社 / 2008-07 / 36.00元

      ","

    四世同堂


    
      "
https://book.douban.com/subject/26810715/,9.1,"
        
  
  [奥] 伊尔泽·艾辛格尔 / 胡蔚、章鹏高、齐快鸽 / 人民文学出版社 / 2017-2

      ","

    被束缚的人


    

  "
https://book.douban.com/subject/3345595/,8.5,"
        
  
  老舍 / 人民文学出版社 / 2008-11 / 12.00元

      ","

    猫城记


    

  "
https://book.douban.com/subject/26882320/,8.4,"
        
  
  顾前 / 北京十月文艺出版社 / 2016-11 / 36

      ","

    嗨，好久不见


    

  "
https://book.douban.com/subject/24107596/,8,"
        
  
  [美] 威廉·吉布森 / Denovo / 江苏文艺出版社 / 2013-6 / 32.00元

      ","

    神经漫游者


    

  "
https://book.douban.com/subject/1020459/,8.3,"
        
  
  江南 / 华文出版社 / 2004-1 / 25.00元

      ","

    此间的少年


    

  "
https://book.douban.com/subject/24845582/,8.4,"
        
  
  [美] 卡勒德·胡赛尼 / 康慨 / 上海人民出版社 / 2013-8 / 36.00元

      ","

    群山回唱


    

  "
https://book.douban.com/subject/3616310/,7.6,"
        
  
  张爱玲 / 北京十月文艺出版社 / 2009-4 / 28.00

      ","

    小团圆


    

  "
https://book.douban.com/subject/1022632/,8.7,"
        
  
  [俄] 陀思妥耶夫斯基 / 朱海观、王汶 / 人民文学出版社 / 2003-8 / 22.00元

      ","

    罪与罚


    

  "
https://book.douban.com/subject/25733470/,8.3,"
        
  
  村上春树 / 施小炜 / 南海出版公司 / 2013-10-1 / CNY 39.50

      ","

    没有色彩的多崎作和他的巡礼之年


    

  "
https://book.douban.com/subject/26765928/,8.4,"
        
  
  [美] 约翰·威廉斯 / 李广荣 / 世纪文景/上海人民出版社 / 2016-7 / 49.00元

      ","

    屠夫十字镇


    

  "
https://book.douban.com/subject/2245449/,8.7,"
        
  
  (以色列)阿摩司·奥兹 / 钟志清 / 译林出版社 / 2007-8 / 35.00元

      ","

    爱与黑暗的故事


    

  "
https://book.douban.com/subject/1052074/,8.7,"
        
  
  (美)威廉﹒福克纳 / 李文俊 / 上海译文出版社 / 2004-08 / 25.00

      ","

    喧哗与骚动


    

  "
https://book.douban.com/subject/4737325/,8.2,"
        
  
  [巴西] 保罗·柯艾略 / 闵雪飞 / 南海出版公司 / 2010-8 / 22.00元

      ","

    维罗妮卡决定去死


    

  "
https://book.douban.com/subject/5275059/,7.9,"
        
  
  韩寒 / 国际文化出版公司 / 2010-9 / 25.00元

      ","

    1988：我想和这个世界谈谈


    

  "
https://book.douban.com/subject/1054917/,8.5,"
        
  
  阎真 / 人民文学出版社 / 2001-10 / 26.00元

      ","

    沧浪之水


    

  "
https://book.douban.com/subject/3426869/,8.1,"
        
  
  唐七公子 / 沈阳出版社 / 2009-1 / 26.80

      ","

    三生三世 十里桃花


    

  "
https://book.douban.com/subject/26823134/,8,"
        
  
  [美] 莉迪亚·戴维斯 / 吴永熹 / 中信出版集团 / 楚尘文化 / 2016-7 / 48.00元

      ","

    困扰种种


    
      "
https://book.douban.com/subject/1469878/,8.6,"
        
  
  〔苏〕鲍里斯·帕斯捷尔纳克 / 蓝英年、张秉衡 / 人民文学出版社 / 2006-1-1 / 28

      ","

    日瓦戈医生


    

  "
https://book.douban.com/subject/26295450/,8.6,"
        
  
  [美] 特德·姜 / 张博然 / 译林出版社 / 2015-5 / 35.00元

      ","

    软件体的生命周期


    
      "
https://book.douban.com/subject/3920144/,8.6,"
        
  
  森見登美彥 / 劉姿君 / 麥田出版 / 2009-9-3 / NTD300元

      ","

    春宵苦短，少女前進吧！


    
      "
https://book.douban.com/subject/3056877/,8.2,"
        
  
  (加拿大)玛格丽特·阿特伍德 / 陈小慰 / 译林出版社 / 2008-4 / 27.00元

      ","

    使女的故事


    

  "
https://book.douban.com/subject/26300508/,8.6,"
        
  
  [美]伊丽莎白·吉尔伯特（Elizabeth Gilbert） / 何佩桦 / 中信出版社 / 2015-2 / 42.00元

      ","

    万物的签名


    

  "
https://book.douban.com/subject/2165063/,9.2,"
        
  
  [德]赫尔曼·黑塞 / 杨武能 / 上海译文出版社 / 2007-7 / 23.00

      ","

    纳尔齐斯与歌尔德蒙


    

  "
https://book.douban.com/subject/1859108/,8.8,"
        
  
  [俄]陀思妥耶夫斯基 / 荣如德 / 上海译文出版社 / 2006-8 / 20.00元

      ","

    白痴


    

  "
https://book.douban.com/subject/21346008/,8.5,"
        
  
  V.S.奈保尔 (V.S.Naipaul) / 张琪 / 南海出版公司 / 2013-7 / CNY 28.00

      ","

    米格尔街


    

  "
https://book.douban.com/subject/5446490/,8.7,"
        
  
  伊塔洛·卡尔维诺 / 张密、杜颖、翟恒 / 译林出版社 / 2011-4 / 28.00元

      ","

    宇宙奇趣全集


    

  "
https://book.douban.com/subject/26840830/,8.9,"
        
  
  [英] 毛姆 / 陈以侃 / 理想国 | 广西师范大学出版社 / 2016-10-1 / 56.00元

      ","

    爱德华·巴纳德的堕落


    
      "
https://book.douban.com/subject/6781800/,8,"
        
  
  (日) 向田邦子 / 姚东敏 / 人民文学出版社 / 2011-12 / 20.00元

      ","

    回忆，扑克牌


    

  "
https://book.douban.com/subject/2165076/,9,"
        
  
  [德]赫尔曼·黑塞 / 张佩芬 / 上海译文出版社 / 2007-07-01 / 31.00元

      ","

    玻璃球游戏


    

  "
https://book.douban.com/subject/26944471/,8.5,"
        
  
  [英] 加文·伊克斯坦 / 许靖烯 / 广西科学技术出版社 / 2017-1-1 / 38.00

      ","

    一个女孩的镜像世界


    

  "
https://book.douban.com/subject/27037444/,9.7,"
        
  
  秦小周 / 江苏凤凰文艺出版社 / 2017-6-1 / 29.8

      ","

    名声在外


    

  "
https://book.douban.com/subject/26989242/,9.3,"
        
  
  Priest / 湖南文艺出版社 / 2017-3 / 36.00元

      ","

    有匪2：离恨楼


    

  "
https://book.douban.com/subject/3987362/,8.8,"
        
  
  [日] 三岛由纪夫 / 唐月梅 / 上海译文出版社 / 2010年8月 / 32.00

      ","

    春雪


    

  "
https://book.douban.com/subject/3772863/,8.3,"
        
  
  阿尔托·巴西林纳 / 余志远 / 昆仑出版社 / 2009-4 / 16.00元

      ","

    兔年


    

  "
https://book.douban.com/subject/4882159/,7.6,"
        
  
  [英] 珍妮特·温特森 / 于是 / 新星出版社 / 2010-7 / 25.00元

      ","

    橘子不是唯一的水果


    

  "
https://book.douban.com/subject/25897763/,8.1,"
        
  
  [意] 普里莫·莱维 / 牟中原 / 山东文艺出版社 / 2014-6-20 /  28.00

      ","

    周期表


    

  "
https://book.douban.com/subject/26899537/,8.7,"
        
  
  马伯庸 / 湖南文艺出版社 / 2017-1 / 39.80元

      ","

    长安十二时辰 上


    

  "
https://book.douban.com/subject/1083428/,8.8,"
        
  
  [英] 奥斯丁 / 张玲、张扬 / 人民文学出版社 / 1993-7 / 13.00元

      ","

    傲慢与偏见


    

  "
https://book.douban.com/subject/2257283/,9.1,"
        
  
  汪辟疆 校录 / 上海古籍出版社 / 1978年1月 / 0.95元

      ","

    唐人小说


    

  "
https://book.douban.com/subject/1143694/,8.2,"
        
  
  王朔 / 中国电影出版社 / 2004-2 / 15.5

      ","

    动物凶猛


    

  "
https://book.douban.com/subject/10768068/,8.4,"
        
  
  [英] 威廉·萨默塞特·毛姆 / 叶尊 / 译林出版社 / 2013-2 / 29.80元

      ","

    寻欢作乐


    

  "
https://book.douban.com/subject/21979017/,9.4,"
        
  
  [英] J.R.R.托尔金 / 邓嘉宛、石中歌、杜蕴慈 / 上海人民出版社 / 2013-9 / 169.00元

      ","

    魔戒


    

  "
https://book.douban.com/subject/3131626/,8.9,"
        
  
  [德]赫尔曼·黑塞 / 赵登荣、倪诚恩 / 上海译文出版社 / 2008-7 / 13.00

      ","

    荒原狼


    

  "
https://book.douban.com/subject/1041007/,9,"
        
  
  [英] J. K. 罗琳 / 苏农 / 人民文学出版社 / 2000-9 / 19.50元

      ","

    哈利·波特与魔法石


    

  "
https://book.douban.com/subject/26669243/,8.1,"
        
  
  路内 / 人民文学出版社 / 2016-1 / 36.00

      ","

    慈悲


    

  "
https://book.douban.com/subject/25892399/,7.9,"
        
  
  伊坂幸太郎 / 吕灵芝 / 新星出版社 / 2015-2 / 28

      ","

    余生皆假期


    

  "
https://book.douban.com/subject/1948901/,8.4,"
        
  
  南派三叔 / 中国友谊出版公司 / 2007-1 / 26.80元

      ","

    盗墓笔记


    
      "
https://book.douban.com/subject/26971527/,8.3,"
        
  
  [法] 马克·李维（Marc Levy） / 陈睿 / 湖南文艺出版社 / 2017-3-1 / 39.80元

      ","

    与你重逢


    

  "
https://book.douban.com/subject/26654687/,7.9,"
        
  
  [日] 白石一文 / 刘姿君 / 四川文艺出版社 / 2016-5 / 36.80

      ","

    你是我的命运


    

  "
https://book.douban.com/subject/26813101/,8.2,"
        
  
  [美] 丹尼尔·席尔瓦 / 万丽莹、陈磊 / 江苏凤凰文艺出版社 / 2016-7-29 / 42.00元

      ","

    暗杀大师：寻找伦勃朗


    

  "
https://book.douban.com/subject/27032786/,8,"
        
  
  矫健 / 作家出版社 / 2017-5-1 / 38

      ","

    天局


    

  "
https://book.douban.com/subject/26849452/,8.2,"
        
  
  [法] 维罗妮克·普兰 / 袁筱一 / 新星出版社 / 2016-10 / 32.00元

      ","

    静默


    

  "
https://book.douban.com/subject/26969626/,8.1,"
        
  
  [日] 柏井寿 / 史诗 / 百花文艺出版社 / 2017-3 / 35.00元

      ","

    鸭川食堂


    

  "
https://book.douban.com/subject/6016234/,8.8,"
        
  
  [美国] 罗伯特·麦卡蒙 / 陈宗琛 / 译林出版社 / 2011-5 / 36.00元

      ","

    奇风岁月


    

  "
https://book.douban.com/subject/1437488/,9.2,"
        
  
  [俄] 费·陀思妥耶夫斯基 / 臧仲伦 / 译林出版社 / 2002-5 / 36.50元

      ","

    群魔


    

  "
https://book.douban.com/subject/27029891/,9.2,"
        
  
  侯磊 / 北京联合出版公司 / 2017-4 / 38.00

      ","

    冰下的人


    

  "
https://book.douban.com/subject/6789551/,8.8,"
        
  
  [意] 伊塔洛·卡尔维诺 / 吴正仪 / 译林出版社 / 2012-4 / 22.00元

      ","

    不存在的骑士


    

  "
https://book.douban.com/subject/3194071/,8.5,"
        
  
  路内 / 重庆出版社 / 2008-8 / 22.00元

      ","

    少年巴比伦


    

  "
https://book.douban.com/subject/3402999/,8.5,"
        
  
  (英)弗吉尼亚·伍尔夫 / 瞿世镜 / 上海译文出版社 / 2009-1-1 / 22.00

      ","

    到灯塔去


    

  "
https://book.douban.com/subject/1144385/,7.8,"
        
  
  李汝珍 / 北京十月文艺出版社 / 2004-1 / 9.80元

      ","

    镜花缘


    

  "
https://book.douban.com/subject/3608235/,8.5,"
        
  
  [爱尔兰] 约翰·康诺利 / 安之 / 人民文学出版社 / 2009-4 / 29.90

      ","

    失物之书


    

  "
https://book.douban.com/subject/26936275/,8.8,"
        
  
  [美] 欧文·斯通 / 刘绯、褚律元 / 长江文艺出版社 / 2017-1 / 58.00元

      ","

    渴望风流


    
      "
https://book.douban.com/subject/1391191/,8.5,"
        
  
  林语堂 / 张振玉 / 陕西师范大学出版社 / 2005-7 / 43.00元

      ","

    京华烟云


    

  "
https://book.douban.com/subject/10759466/,9,"
        
  
  [俄] 陀思妥耶夫斯基 / 臧仲伦 / 漓江出版社 / 2012-5-1 / 15.00元

      ","

    地下室手记


    

  "
https://book.douban.com/subject/1064275/,8.3,"
        
  
  海明威 / 吴劳 / 上海译文出版社 / 1999-10 / 8.20元

      ","

    老人与海


    

  "
https://book.douban.com/subject/4154988/,8,"
        
  
  [土耳其] 奥尔罕·帕慕克 / 陈竹冰 / 上海人民出版社 / 2010-1 / 36.00元

      ","

    纯真博物馆


    

  "
https://book.douban.com/subject/3151990/,8.5,"
        
  
  [美] 杰克·凯鲁亚克 / 梁永安 / 上海译文出版社 / 2008-7 / 26.00

      ","

    达摩流浪者


    

  "
https://book.douban.com/subject/26261735/,8.4,"
        
  
  三浦紫苑 / 蒋葳 / 上海文艺出版社 / 2015-3 / 28.00元

      ","

    编舟记


    

  "
https://book.douban.com/subject/26305561/,8,"
        
  
  [美] 托马斯·福斯特 / 梁笑 / 南海出版公司 / 2015-4 / 39.5

      ","

    如何阅读一本小说


    
      "
https://book.douban.com/subject/1215326/,7.3,"
        
  
  阿加莎?克里斯蒂 / 梁源 / 贵州人民出版社 / 1998-10-1 / 19.00元

      ","

    死亡之犬


    

  "
https://book.douban.com/subject/26808761/,8.1,"
        
  
  [意] 翁贝托·埃科 / 魏怡 / 上海译文出版社 / 2017-1-1 / CNY 38.00

      ","

    试刊号


    

  "
https://book.douban.com/subject/1393473/,8.8,"
        
  
  阿城 / 作家出版社 / 1998 / 12.00

      ","

    遍地风流


    

  "
https://book.douban.com/subject/25985126/,8.6,"
        
  
  [哥伦比亚] 加西亚·马尔克斯 / 王永年 / 南海出版公司 / 2014-11 / 39.50元

      ","

    迷宫中的将军


    

  "
https://book.douban.com/subject/26989531/,8.2,"
        
  
  小白 / 中信出版集团/中信大方 / 2017-4 / 35.00元

      ","

    封锁


    

  "
https://book.douban.com/subject/2180619/,8,"
        
  
  [澳] 马克斯·苏萨克 / 孙张静 / 南海出版公司 / 2007-8 / 25.00元

      ","

    偷书贼


    

  "
https://book.douban.com/subject/1039752/,7.7,"
        
  
  [日] 村上春树 / 林少华 / 上海译文出版社 / 2001-8 / 11.80元

      ","

    且听风吟


    

  "
https://book.douban.com/subject/2158684/,9,"
        
  
  [奥] 斯台芬·茨威格 / 张玉书 / 上海译文出版社 / 2007-7 / 23.00元

      ","

    象棋的故事


    

  "
https://book.douban.com/subject/26971461/,7.7,"
        
  
  [美] 黛安娜·阿克曼 / 梁超群 / 重庆大学出版社 / 2017-4 / 45.00

      ","

    动物园长的夫人


    

  "
